"url" "rubrique" "titre" "resume" "mots-clefs" "mots-clefs_nb" "auteurs" "auteurs_nb" "infos_vol" "Auteurs_sexes" "Auteurs_nb_H" "Auteurs_nb_F" "Auteurs_nb_M" "Auteurs_nb_NA" "Annee" "Volume" "Numero" "Periode" "rubrique_net1"
"8492" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0376" "Notes et Documents" "Quelques renseignements démographiques sur Port-au-Prince" "" "" 0 "Henri Leridon" 1 "Vol. 8, 1953/2, pages 376 à 376" "HommeS" "1" "0" "0" "0" 1953 NA 2 "(1950,1960]" "notes de recherche et documents"
"8493" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0378" "Chroniques" "Cépède Michel et Lengellé Maurice - Economie alimentaire du globe" "" "" 0 "A. S." 1 "Vol. 8, 1953/2, pages 377 à 378" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8494" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0379" "Chroniques" "Marchal André. — La pensée économique en France depuis 1945" "" "" 0 "A. S." 1 "Vol. 8, 1953/2, pages 378 à 379" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8495" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0380" "Chroniques" "Dunn L. C - Race et biologie; Lévi-Strauss Claude - Race et histoire; Little Kenneth L - Race et société; U.N.E.S.C.O - Qu'est-ce qu'une race?" "" "" 0 "Hélène Bergues" 1 "Vol. 8, 1953/2, pages 379 à 380" "Femme" "0" "1" "0" "0" 1953 NA 2 "(1950,1960]" "chronique"
"8496" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0381" "Chroniques" "Fossum Paul R - Principles of Economie Development" "" "" 0 "F. T." 1 "Vol. 8, 1953/2, pages 380 à 381" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8497" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0382" "Chroniques" "Fédération nationale du bâtiment — Le budget de 1953 sacriflera-t-il la politique du logement?" "" "" 0 "A C." 1 "Vol. 8, 1953/2, pages 382 à 382" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8498" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0383" "Chroniques" "Zischka Anton - Lander der Zukunft" "" "" 0 "A C." 1 "Vol. 8, 1953/2, pages 383 à 383" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8499" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0384" "Chroniques" "Académie pour l'étude de l'aménagement et de la planification du territoire. — Raum und Gesellschaft. Referate und Ergebnisse der gemeinsanem Tagung der Forschungsausschüsse « Raum und Gesellschaft » und « Grossstadtprobleme »" "" "" 0 "A C." 1 "Vol. 8, 1953/2, pages 384 à 384" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8500" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0385" "Chroniques" "Winkler Wilhelm - Grundfragen des Ökonimetrie" "" "" 0 "A C." 1 "Vol. 8, 1953/2, pages 385 à 385" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8501" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0386" "Chroniques" "Leroi-Gourhan André et Poirier Jean — Ethnologie de l'Union Française" "" "" 0 "Hélène Bergues" 1 "Vol. 8, 1953/2, pages 386 à 386" "Femme" "0" "1" "0" "0" 1953 NA 2 "(1950,1960]" "chronique"
"8502" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0387" "Chroniques" "Fauvel Luc - Les Antilles et la Guyane" "" "" 0 "X. L." 1 "Vol. 8, 1953/2, pages 387 à 387" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8503" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0388" "Chroniques" "Marie-Andrée du Sacré Cœur (Sœur). - La condition humaine en Afrique noire" "" "" 0 "L. " 1 "Vol. 8, 1953/2, pages 388 à 388" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8504" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0389" "Chroniques" "Morini-Comby Jean. — Les mouvements internationaux des hommes" "" "" 0 "X. L." 1 "Vol. 8, 1953/2, pages 389 à 389" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8505" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0390" "Chroniques" "Buck P. H - Les migrations des Polynésiens. Les Vikings du Soleil Levant" "" "" 0 "L. Ch." 1 "Vol. 8, 1953/2, pages 390 à 390" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8506" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0391" "Chroniques" "Villey François. — Memento pratique des étrangers. Recueil des principales dispositions applicables aux étrangers en France; Agourtine Léon. — Les Français d'origine étrangère" "" "" 0 "C. L." 1 "Vol. 8, 1953/2, pages 390 à 391" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8507" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0392" "Chroniques" "Laroque Pierre. — Réflexions sur le problème social" "" "" 0 "Jean Daric" 1 "Vol. 8, 1953/2, pages 392 à 392" "Homme" "1" "0" "0" "0" 1953 NA 2 "(1950,1960]" "chronique"
"8508" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0393" "Chroniques" "Ministry of Welfare. — Social Work in Japan" "" "" 0 "J R" 1 "Vol. 8, 1953/2, pages 392 à 393" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8509" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0394" "Chroniques" "Lafay Bernard. — Le reclassement social des diminués physiques" "" "" 0 "Hélène Bergues" 1 "Vol. 8, 1953/2, pages 394 à 394" "Femme" "0" "1" "0" "0" 1953 NA 2 "(1950,1960]" "chronique"
"8510" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0395" "Chroniques" "Bureau international catholique de l'Enfance. — L'enfance dans le monde" "" "" 0 "C. L." 1 "Vol. 8, 1953/2, pages 395 à 395" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8511" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0409" "Chroniques" "II. — Notes" "" "" 0 "" 0 "Vol. 8, 1953/2, pages 396 à 409" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8512" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0412" "Chroniques" "Analyses" "" "" 0 "" 0 "Vol. 8, 1953/2, pages 410 à 412" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8513" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0413" "Chroniques" "Comité international des sciences historiques. Sous-section française de démographie historique" "" "" 0 "" 0 "Vol. 8, 1953/2, pages 413 à 413" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8514" "http://www.revue-population.fr/article/?article=POPU_P1953_8N2_0414" "Chroniques" "Alcool, alcoolisme, alcoolisation" "" "" 0 "" 0 "Vol. 8, 1953/2, pages 414 à 414" "NA" "0" "0" "0" "1" 1953 NA 2 "(1950,1960]" "chronique"
"8515" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0020" "Les problèmes de populations européennes" "I. - Un plan d'études" "" "" 0 "Alfred Sauvy" 1 "Vol. 8, 1953/1, pages 4 à 20" "Homme" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8516" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0056" "Les problèmes de populations européennes" "II. - Perspectives sur les populations" "" "" 0 "Jean Bourgeois-Pichat" 1 "Vol. 8, 1953/1, pages 21 à 56" "Homme" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8517" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0072" "Les problèmes de populations européennes" "Alcool, ou lait et viande? - Etude technique et économique d'orientation agricole et alimentaire" "" "" 0 "René Dumont" 1 "Vol. 8, 1953/1, pages 57 à 72" "Homme" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8518" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0078" "Les problèmes de populations européennes" "Problèmes psychologiques de l'immigration en France" "" "" 0 "Alain Girard; Jean Stoetzel" 2 "Vol. 8, 1953/1, pages 73 à 78" "HommeS" "2" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8519" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0092" "Les problèmes de populations européennes" "Un démographe engagé : Arsène Dumont (1849-1902)" "" "" 0 "Jean Sutter" 1 "Vol. 8, 1953/1, pages 79 à 92" "HommeS" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8520" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0102" "Les problèmes de populations européennes" "Influence de la météorologie et de la mortalité sur les naissances" "" "" 0 "Jacques Voranger" 1 "Vol. 8, 1953/1, pages 93 à 102" "Homme" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8521" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0120" "Les problèmes de populations européennes" "Conception d'un dictionnaire démographique" "" "" 0 "Paul Vincent" 1 "Vol. 8, 1953/1, pages 103 à 120" "Homme" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8522" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0128" "Les problèmes de populations européennes" "Observations sur la disparition de l'analphabétisme" "" "" 0 "Rudolph Binion" 1 "Vol. 8, 1953/1, pages 121 à 128" "Homme" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8523" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0141" "" "La situation démographique" "" "" 0 "Louis Henry" 1 "Vol. 8, 1953/1, pages 129 à 141" "Homme" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" ""
"8524" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0147" "Les problèmes de populations européennes" "La compensation des charges familiales en France en 1951" "" "" 0 "E. R." 1 "Vol. 8, 1953/1, pages 142 à 147" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8525" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0149" "Les problèmes de populations européennes" "La démographie à l'Ecole d'anthropologie en 1952-1953" "" "" 0 "Jean Bourdon" 1 "Vol. 8, 1953/1, pages 148 à 149" "Homme" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8526" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0151" "Les problèmes de populations européennes" "Répartition de la population par sexe et par âge en Allemagne occidentale et en Autriche" "" "" 0 "Henri Leridon" 1 "Vol. 8, 1953/1, pages 149 à 151" "HommeS" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8527" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0153" "Les problèmes de populations européennes" "Table de mortalité de l'Autriche 1949-1951" "" "" 0 "Henri Leridon" 1 "Vol. 8, 1953/1, pages 152 à 153" "HommeS" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8528" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0156" "Les problèmes de populations européennes" "La fécondité en Angleterre-Galles dans la période 1939-1950" "" "" 0 "Henri Leridon" 1 "Vol. 8, 1953/1, pages 153 à 156" "HommeS" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8529" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0157" "Les problèmes de populations européennes" "L'émigration hollandaise" "" "" 0 "X. L." 1 "Vol. 8, 1953/1, pages 156 à 157" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8530" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0158" "Les problèmes de populations européennes" "La population des nations américaines" "" "" 0 "Henri Leridon" 1 "Vol. 8, 1953/1, pages 158 à 158" "HommeS" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8531" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0159" "Les problèmes de populations européennes" "Premier recensement de l'Equateur" "" "" 0 "E Vela Badillo" 1 "Vol. 8, 1953/1, pages 159 à 159" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8532" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0160" "Les problèmes de populations européennes" "L'alcoolisation en Afrique noire française" "" "" 0 "Jean Daric" 1 "Vol. 8, 1953/1, pages 160 à 160" "Homme" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8533" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0161" "Les problèmes de populations européennes" "La ration alimentaire « type » en France" "" "" 0 "Jean Daric" 1 "Vol. 8, 1953/1, pages 161 à 161" "Homme" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8534" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0162" "Les problèmes de populations européennes" "Enquête pilote sur l'alimentation et les dépenses en milieu rural" "" "" 0 "Jean Daric" 1 "Vol. 8, 1953/1, pages 162 à 162" "Homme" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8535" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0163" "Les problèmes de populations européennes" "L'emploi de la main-d'œuvre nord-africaine en France" "" "" 0 "Jean Daric" 1 "Vol. 8, 1953/1, pages 163 à 163" "Homme" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8536" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0164" "Les problèmes de populations européennes" "Le Ministère du Travail et les problèmes de l'emploi des travailleurs âgés" "" "" 0 "Jean Daric" 1 "Vol. 8, 1953/1, pages 163 à 164" "Homme" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8537" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0165" "Les problèmes de populations européennes" "Journées d'études sur la famille et l'enfance en danger" "" "" 0 "Jean Daric" 1 "Vol. 8, 1953/1, pages 165 à 165" "Homme" "1" "0" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8538" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0166" "Les problèmes de populations européennes" "Smith Kenneth.- The Malthusien Controversy" "" "" 0 "A Sc" 1 "Vol. 8, 1953/1, pages 166 à 166" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8539" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0167" "Les problèmes de populations européennes" "Cox Peter R. - Demography" "" "" 0 "A. S." 1 "Vol. 8, 1953/1, pages 166 à 167" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8540" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0168" "Les problèmes de populations européennes" "Kulischer E. - Le potentiel humain de la Russie soviétique" "" "" 0 "A. S." 1 "Vol. 8, 1953/1, pages 167 à 168" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8541" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0169" "Les problèmes de populations européennes" "Lamy Maurice. - Précis de génétique médicale" "" "" 0 "J S" 1 "Vol. 8, 1953/1, pages 169 à 169" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8542" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0171" "Les problèmes de populations européennes" "Sauter Marc R. - Les races de l'Europe" "" "" 0 "Hélène Bergues" 1 "Vol. 8, 1953/1, pages 171 à 171" "Femme" "0" "1" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8543" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0172" "Les problèmes de populations européennes" "Denoix P. F. - Documents statistiques sur la morbidité par cancer dans le monde" "" "" 0 "Hélène Bergues" 1 "Vol. 8, 1953/1, pages 172 à 172" "Femme" "0" "1" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8544" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0173" "Les problèmes de populations européennes" "Rapport 1950-1951 - International Committee on planned Parenthood" "" "" 0 "J S" 1 "Vol. 8, 1953/1, pages 173 à 173" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8545" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0174" "Les problèmes de populations européennes" "Penrose L. S. - On the Objective Study of Crowd Behaviour" "" "" 0 "J S" 1 "Vol. 8, 1953/1, pages 174 à 174" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8546" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0175" "Les problèmes de populations européennes" "Berge André. - Le métier de parent" "" "" 0 "Hélène Bergues" 1 "Vol. 8, 1953/1, pages 175 à 175" "Femme" "0" "1" "0" "0" 1953 NA 1 "(1950,1960]" "autres"
"8547" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0176" "Les problèmes de populations européennes" "Flamant Maurice. - Théorie de l'inflation et politiques anti-inflationnistes" "" "" 0 "A. S." 1 "Vol. 8, 1953/1, pages 175 à 176" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8548" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0177" "Les problèmes de populations européennes" "Fourastié Jean. — La productivité" "" "" 0 "G. M." 1 "Vol. 8, 1953/1, pages 176 à 177" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8549" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0178" "Les problèmes de populations européennes" "Bénard Jean. — La conception marxiste du capital" "" "" 0 "A. F." 1 "Vol. 8, 1953/1, pages 177 à 178" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8550" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0179" "Les problèmes de populations européennes" "Rassinier Paul. — Le discours de la dernière chance" "" "" 0 "A. S." 1 "Vol. 8, 1953/1, pages 179 à 179" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8551" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0180" "Les problèmes de populations européennes" "Castro (Josué de). - Géopolitique de la faim" "" "" 0 "A. S." 1 "Vol. 8, 1953/1, pages 180 à 180" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8552" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0181" "Les problèmes de populations européennes" "Festy Octave. — L'agriculture française sous le Consulat, les conditions de production et de récolte. Etude d'histoire économique" "" "" 0 "A G" 1 "Vol. 8, 1953/1, pages 181 à 181" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8553" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0182" "Les problèmes de populations européennes" "Girod Roger. — Attitudes collectives et relations humaines. Tendances actuelles des sciences sociales américaines" "" "" 0 "A G" 1 "Vol. 8, 1953/1, pages 182 à 182" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8554" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0183" "Les problèmes de populations européennes" "Carneiro Leao A. — Panorama sociologique du Brésil" "" "" 0 "A. S." 1 "Vol. 8, 1953/1, pages 183 à 183" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8555" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0184" "Les problèmes de populations européennes" "Revue de l'Action populaire. — Les Nord-Africains et nous" "" "" 0 "A C." 1 "Vol. 8, 1953/1, pages 184 à 184" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8556" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0197" "Les problèmes de populations européennes" "II. — Notes" "" "" 0 "" 0 "Vol. 8, 1953/1, pages 185 à 197" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8557" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0200" "Les problèmes de populations européennes" "Analyses" "" "" 0 "" 0 "Vol. 8, 1953/1, pages 198 à 200" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8558" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0201" "Les problèmes de populations européennes" "Forme de croissance des villes" "" "" 0 "P G" 1 "Vol. 8, 1953/1, pages 201 à 201" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8559" "http://www.revue-population.fr/article/?article=POPU_P1953_8N1_0202" "Les problèmes de populations européennes" "Numéro de \"Population\" épuisés\"" "" "" 0 "" 0 "Vol. 8, 1953/1, pages 201 à 202" "NA" "0" "0" "0" "1" 1953 NA 1 "(1950,1960]" "autres"
"8560" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0592" "" "Faits et problèmes du jour" "" "" 0 "Alfred Sauvy" 1 "Vol. 7, 1952/4, pages 585 à 592" "Homme" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" ""
"8561" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0616" "" "La répartition des sexes dans les populations urbaines. Cas de Paris et du département de la Seine" "" "" 0 "" 0 "Vol. 7, 1952/4, pages 593 à 616" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" ""
"8562" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0636" "" "Enquête sur le logement des jeunes ménages dans le département de la Seine" "" "" 0 "Alain Girard" 1 "Vol. 7, 1952/4, pages 617 à 636" "Homme" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" ""
"8563" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0660" "" "La mortalité à Amsterdam selon les quartiers" "" "" 0 "J. Meerdink; P. de Wolff" 2 "Vol. 7, 1952/4, pages 637 à 660" "NA" "0" "0" "0" "2" 1952 NA 4 "(1950,1960]" ""
"8564" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0674" "" "L'assèchement du Zuyderzée et le problème de la population aux Pays-Bas" "" "" 0 "Sjoerd Groenman" 1 "Vol. 7, 1952/4, pages 661 à 674" "Femme" "0" "1" "0" "0" 1952 NA 4 "(1950,1960]" ""
"8565" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0692" "" "L'isolat esquimau de Thulé (Groenland)" "" "" 0 "Jean Sutter; Léon Tabah; Jean Malaurie" 3 "Vol. 7, 1952/4, pages 675 à 692" "HommeS" "3" "0" "0" "0" 1952 NA 4 "(1950,1960]" ""
"8566" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0696" "" "Madagascar — Populations et ressources" "" "" 0 "Louis Chevalier" 1 "Vol. 7, 1952/4, pages 693 à 696" "Homme" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" ""
"8567" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0700" "" "Fécondité des mariages — Nouvelle méthode de mesure" "" "" 0 "Louis Henry" 1 "Vol. 7, 1952/4, pages 697 à 700" "Homme" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" ""
"8568" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0720" "" "Méthodes et résultats d'une étude perspective des besoins de la population française" "" "" 0 "Jean Bénard" 1 "Vol. 7, 1952/4, pages 701 à 720" "Homme" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" ""
"8569" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0732" "Chroniques" "La situation démographique" "" "" 0 "Louis Henry" 1 "Vol. 7, 1952/4, pages 721 à 732" "Homme" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" "chronique"
"8570" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0736" "Notes et documents" "Rapport sur le coût annuel et la prévention de l'alcoolisme" "" "" 0 "G. M." 1 "Vol. 7, 1952/4, pages 733 à 736" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "notes de recherche et documents"
"8571" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0737" "Notes et documents" "Recensement de l'Algérie en 1948" "" "" 0 "Henri Leridon" 1 "Vol. 7, 1952/4, pages 736 à 737" "HommeS" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" "notes de recherche et documents"
"8572" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0741" "Notes et documents" "Recensement de la Grande-Bretagne en 1951" "" "" 0 "Henri Leridon" 1 "Vol. 7, 1952/4, pages 738 à 741" "HommeS" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" "notes de recherche et documents"
"8573" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0742" "Chroniques" "L'Organisation Mondiale de la Santé et la limitation des naissances" "" "" 0 "Jean Daric" 1 "Vol. 7, 1952/4, pages 742 à 742" "Homme" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" "chronique"
"8574" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0743" "Chroniques" "La Grande-Bretagne et l'émigration" "" "" 0 "Jean Daric" 1 "Vol. 7, 1952/4, pages 742 à 743" "Homme" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" "chronique"
"8575" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0744" "Chroniques" "La taille des étudiants et de leurs parents en Grande-Bretagne" "" "" 0 "Jean Daric" 1 "Vol. 7, 1952/4, pages 743 à 744" "Homme" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" "chronique"
"8576" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0745" "Chroniques" "Le budget de la famille américaine « moyenne »" "" "" 0 "Jean Daric" 1 "Vol. 7, 1952/4, pages 745 à 745" "Homme" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" "chronique"
"8577" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0746" "Chroniques" "Une enquête aux Etats-Unis sur le travail des femmes à temps partiel" "" "" 0 "Jean Daric" 1 "Vol. 7, 1952/4, pages 746 à 746" "Homme" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" "chronique"
"8578" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0747" "Chroniques" "Une enquête sur l'emploi de la main-d'œuvre nord-africaine dans la région parisienne" "" "" 0 "Jean Daric" 1 "Vol. 7, 1952/4, pages 747 à 747" "Homme" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" "chronique"
"8579" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0748" "Chroniques" "Les journées familiales internationales d'Oxford (sept. 1952)" "" "" 0 "Jean Daric" 1 "Vol. 7, 1952/4, pages 748 à 748" "Homme" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" "chronique"
"8580" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0749" "Chroniques" "Journées d'études de l'enfant, de l'Union nationale des associations familiales" "" "" 0 "Jean Daric" 1 "Vol. 7, 1952/4, pages 749 à 749" "Homme" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" "chronique"
"8581" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0750" "Chroniques" "American Book Company — World Population and Future Resources" "" "" 0 "A. S." 1 "Vol. 7, 1952/4, pages 750 à 750" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
